maatregel_id,"maatregel_naam","instructie","aanvullende_instructie","verkeersbord_code","wegcode_tekst"
d3f139e0-98e1-11e0-a970-00216a82c36c,E9h-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor voertuigen waarop de  parkeerkaart voor autodelen is aangebracht,E9h,parkeren uitsluitend voor kampeerauto's
d3fd6ee0-98e1-11e0-a970-00216a82c36c,E9h-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
d3a14520-98e1-11e0-a970-00216a82c36c,E9h-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E9h,parkeren uitsluitend voor kampeerauto's
d3a822f0-98e1-11e0-a970-00216a82c36c,E9h-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9h,parkeren uitsluitend voor kampeerauto's
d3b25c20-98e1-11e0-a970-00216a82c36c,E9h-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d3be4300-98e1-11e0-a970-00216a82c36c,E9h-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d37a0e11-98e1-11e0-a970-00216a82c36c,E9h-Type VIIc,het parkeren is voorbehouden voor kampeerauto's,de parkeerreglementering is beperkt tot een maximduur van ${beperking_tijd} minuten,E9h,parkeren uitsluitend voor kampeerauto's
d3973300-98e1-11e0-a970-00216a82c36c,E9h-Type VIId,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor volgende categorie van voertuigen: ${categorie_voertuig},E9h,parkeren uitsluitend voor kampeerauto's
e6476d20-60b3-11e3-a949-00144ff9eea1,E9h-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e6476d20-60b3-11e3-a949-00144ff9eea1,E9h-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
eaddbe20-60b3-11e3-a949-00144ff9eea1,E9h-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
eaddbe20-60b3-11e3-a949-00144ff9eea1,E9h-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
eaeb0490-60b3-11e3-a949-00144ff9eea1,E9h-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
eaeb0490-60b3-11e3-a949-00144ff9eea1,E9h-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d4058530-98e1-11e0-a970-00216a82c36c,E9h+Xa,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d4581201-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type V,het parkeren is voorbehouden voor kampeerauto's,het parkeren toegelaten is beperkt tot de volgende uren: van ${begintijd} tot ${eindtijd}u.,E9h,parkeren uitsluitend voor kampeerauto's
d4581201-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type V,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5df0020-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5df0020-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
d608a830-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d608a830-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d6453c00-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6453c00-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor voertuigen waarop de gemeentelijke parkeerkaart is aangebracht,E9h,parkeren uitsluitend voor kampeerauto's
d6772170-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6772170-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor voertuigen waarop de bewonerskaart is aangebracht,E9h,parkeren uitsluitend voor kampeerauto's
d6a4e830-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor voertuigen waarop de  parkeerkaart voor autodelen is aangebracht,E9h,parkeren uitsluitend voor kampeerauto's
d6a4e830-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6d483b0-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
d6d483b0-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d50da660-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E9h,parkeren uitsluitend voor kampeerauto's
d50da660-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d54cd241-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9h,parkeren uitsluitend voor kampeerauto's
d54cd241-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5725ba0-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5725ba0-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d5996ba2-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5996ba2-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d42b0e90-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIc,het parkeren is voorbehouden voor kampeerauto's,de parkeerreglementering is beperkt tot een maximduur van ${beperking_tijd} minuten,E9h,parkeren uitsluitend voor kampeerauto's
d42b0e90-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIIc,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d4dbc0f0-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIId,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d4dbc0f0-98e1-11e0-a970-00216a82c36c,E9h+Xa-Type VIId,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor volgende categorie van voertuigen: ${categorie_voertuig},E9h,parkeren uitsluitend voor kampeerauto's
e60beac0-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e60beac0-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
e60beac0-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
eaf84b00-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
eaf84b00-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
eaf84b00-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb33f470-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb33f470-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
eb33f470-60b3-11e3-a949-00144ff9eea1,E9h+Xa-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
e61a1b90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
e61a1b90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e61a1b90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
e61a1b90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb067bd0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb067bd0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
eb067bd0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
eb067bd0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb422540-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb422540-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb422540-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
eb422540-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e62936c0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
e62936c0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e62936c0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
e62936c0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9h,parkeren uitsluitend voor kampeerauto's
e62936c0-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb15be10-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
eb15be10-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb15be10-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb15be10-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
eb15be10-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9h,parkeren uitsluitend voor kampeerauto's
eb518e90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb518e90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
eb518e90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
eb518e90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor kampeerauto's,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9h,parkeren uitsluitend voor kampeerauto's
eb518e90-60b3-11e3-a949-00144ff9eea1,E9h+Xa+Xb+Xd-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
d40c14e0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d40c14e0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d462c060-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type V,het parkeren is voorbehouden voor kampeerauto's,het parkeren toegelaten is beperkt tot de volgende uren: van ${begintijd} tot ${eindtijd}u.,E9h,parkeren uitsluitend voor kampeerauto's
d462c060-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type V,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d462c060-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type V,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5e87601-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5e87601-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
d5e87601-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d61a0d50-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d61a0d50-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d61a0d50-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d650adb0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d650adb0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d650adb0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor voertuigen waarop de gemeentelijke parkeerkaart is aangebracht,E9h,parkeren uitsluitend voor kampeerauto's
d6824501-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6824501-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor voertuigen waarop de bewonerskaart is aangebracht,E9h,parkeren uitsluitend voor kampeerauto's
d6824501-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6ae0ff0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6ae0ff0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is voorbehouden voor voertuigen waarop de  parkeerkaart voor autodelen is aangebracht,E9h,parkeren uitsluitend voor kampeerauto's
d6ae0ff0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6de95d0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d6de95d0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het parkeren is betalend,E9h,parkeren uitsluitend voor kampeerauto's
d6de95d0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VII,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d51fa7c0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d51fa7c0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d51fa7c0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E9h,parkeren uitsluitend voor kampeerauto's
d555abe0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d555abe0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d555abe0-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9h,parkeren uitsluitend voor kampeerauto's
d57b0e32-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d57b0e32-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d57b0e32-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5b61b60-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9h,parkeren uitsluitend voor kampeerauto's
d5b61b60-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d5b61b60-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIb,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d436f570-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIc,het parkeren is voorbehouden voor kampeerauto's,het einde van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d436f570-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIc,het parkeren is voorbehouden voor kampeerauto's,het begin van de parkeerreglementering wordt aangeduid,E9h,parkeren uitsluitend voor kampeerauto's
d436f570-98e1-11e0-a970-00216a82c36c,E9h+Xb+Xa-Type VIIc,het parkeren is voorbehouden voor kampeerauto's,de parkeerreglementering is beperkt tot een maximduur van ${beperking_tijd} minuten,E9h,parkeren uitsluitend voor kampeerauto's
